#OTUID	taxonomy	confidence
1a31116abf28fb366917cf15b9f9b02d	ASV17d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9544454811476674
d8df2d21df7589b291882a06d3fdb072	Unassigned	0.8664547621635732
dadf7b79c56d993f0b1e84445aae81fa	Unassigned	0.8111506670758483
e64a6521ff5cfc534192a7c8489a6dff	Unassigned	0.8667576491047557
81f2fbfbf0f4a39ff682fd88abedbad7	Unassigned	0.7194597454724978
1689d4dd206069863dd77ae65ca3d0a4	Unassigned	0.7699189912750665
89c6aef86a0173c315e1a53e1abae87a	Unassigned	0.6358553817516059
df5492b402d5cd9bcdc6b068c665ce89	ASV30d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__Serratia_Afonticola	0.9996281911299315
79e4e8cf7f6687910e22f6db75681833	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999999998295
4f02adbc0d189a9c41f8a65318669d17	Unassigned	0.46142913464817714
b2572c545563d7cf5b8c33619d22b6ba	Unassigned	0.8881501780078966
da7cebfce3019f8bd0c678e8363cf0ed	ASV33d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__	0.9583300445813938
ef591f5bdf3572b96032417a575c4212	ASV21d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__	0.9999999998550351
d19df46a64397f843d5b3eb8295d2afc	Unassigned	0.8179445090195021
77320e567847c4256d3e98c5d377c5d5	Unassigned	0.870419587704693
ca92b95282c29719de4df889de6484d2	Unassigned	0.5876060840549842
59ce57ce9c4c1e70e7e2f83cbaa89e8d	Unassigned	0.5843226370435834
02642c77d2f237b0628d031bf53b3bc9	ASV29d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii	0.99984411385133
30c6ee01cd9d03231ce8030952f20168	Unassigned	0.5926941101896255
84b106d85766b7df7628059b4755bda6	ASV21d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__	0.9999999998091909
04f23fcea09901b71666d543cd7fe955	Unassigned	0.8463713566926039
5f036b8b7c009c6c43d5354bacaf1354	Unassigned	0.8351822564875475
fa0d71ff8e16ce4b32927adf7963610d	Unassigned	0.633929518339083
b9a88bc477cd67f952e82d2c3a6245ce	Unassigned	0.8397139289727594
15985e5b21c459a170dacb98c2c503d3	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999983244123
cfce9e42c901ae7d16f5f9b4a0869d40	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999999998579
76f3df5cf5d1d296eccca8285c9df30b	ASV8d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__	0.9890149321761038
58c2641769330904012c775f2ce46ad6	ASV33d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__	0.97511184582331
e87332f72dce31607ae026db89d0a1a3	ASV10d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas_B;s__	0.9961849706455823
6857cff955b7bcc71cdb29833504d83e	ASV10d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas_B;s__	0.9967731182145584
00a7853185c94322fe13276fbaea866d	ASV29d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii	0.9998329471272704
277c752616d0af6a695a05ea70ccd1de	Unassigned	0.8228293160151648
90d36a6a5ee9ce2c2f0fe2d69ffdc125	Unassigned	0.5222472358447765
a3b2848d3c6b219699f23fd88625840b	ASV19d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9996208729831874
16b3c0184fafe24e31c428c4bf836724	ASV22d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia_B;s__	0.9994575010383148
d762d016510c1afc0a1c9fca5eddba04	ASV22d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia_B;s__	0.9993348614766492
a799104b256e8a54d52cbd7b6e30dc53	ASV32d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__	0.9999995766839093
62e8684a768a234f72a2cc419ddb8252	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999980838226
176d80b4363f64bfa5507c3700a18ef8	Unassigned	0.5414558520386362
b3953feefcd047b6d8c8f4354bfc5ac8	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999999739941
72b2d4551dcc209ae9260ce715b83db1	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999999833591
2862068795edec102cec44a24e007f19	ASV2d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9996083669883866
2707f499aa693f1d5077c98bf51ee424	ASV19d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9997027981599866
92af4806b486081db84f6dd2d7482918	Unassigned	0.7366158934674863
7cd9023706c1a0566e73c929d68a7dcc	Unassigned	0.5910383333030429
820f6693f569e339f183638cd73a7fe6	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9988834770330196
ae793eb0a61d2e088f75c2acf695d85a	Unassigned	0.5368709966670023
c551f16eb77efc590342e7d6cf7b9986	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.999999999968324
6dc0b4bf153e071177077ecee32a631d	Unassigned	0.41176084049326167
d2228b7114cf28aba9971ccbc4a26c25	Unassigned	0.7825885998516551
46d00a8dd30b9cd74bd97168c0ba9f0b	ASV17d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.972108908506381
8df2b2e6c1cb64bd18b81d5bae7f0898	Unassigned	0.5799310865658636
87b12bdf1db19651b1221f8b3c8176e1	Unassigned	0.798758028451667
aefb2055f15ea83eeb3907a68fad68bb	ASV10d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas_B;s__	0.9969248997262381
9d54da910b66bad131070f73968851f8	ASV7d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Herbaspirillum;s__	0.999360551686035
5b47d18736c21d3fd184495fa81c6b9d	Unassigned	0.7033381536658696
e4620db1e18d196292fbbcae92e7468d	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999997757527
590a8d6b2e5f7e2df5ca732b75bead44	Unassigned	0.7941401639477366
4dbd025d8c0f56dd3535e297747a8121	ASV27d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Xylophilus;s__	0.9969816256763762
df1be5f7a81c2630ebdee6b78e85491e	Unassigned	0.7676753805232102
a5961e3333001e30dd6acebc5e121e86	ASV29d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii	0.9995832572167009
b951bc4be2f34eafe95e8eb15735deac	ASV30d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__Serratia_Afonticola	0.9996603669080729
09392ec8bdb680367e4230efd3d2f111	Unassigned	0.6844331212004651
15e82aaa12c3b064b6c7ec0be295c278	ASV10d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas_B;s__	0.9964270546697797
15e5e01a7cacddb924375b1bd4ad0905	ASV14d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP	0.9999999856151761
1d476f42a8051e359f1aadcbedb110e6	Unassigned	0.8694357344348971
6ed44925ed2cbdc0d4aa92ae604d3adb	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999999761968
36582fb5a668e15e2527d1f416fd0b88	Unassigned	0.750238667875485
9fe4c3dfc721f87da8ff9661f9600667	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999955148695
cacf3c72c6a4a686ca780530bcae8152	Unassigned	0.8431010045316559
8495ba6ecec8d12dae432a82cc654769	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999285851950427
dfaac546c9c007c88b04555420a383a5	ASV31d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Delftia;s__Delftia_acidovorans	0.9951054680977642
d2346389723d235f3e7505858d4651f5	Unassigned	0.7710987840596605
e5a40afd3aaf4416c1639c117b20138f	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999992584949857
666e75b3aa8c13bd907de05b50c45266	X120_Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.9843539818457284
11ea7e15ce718221c8be5d1eea7e2b9b	ASV29d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii	0.9995217990624243
ef83bd3ccffad68e2b7cb3c5e23633d3	ASV14d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP	0.9999999999264162
cdd1586a2409d9e6bcad749bc46e5343	ASV17d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9601556707192155
d6b853c64b611348212a093839b93ae2	ASV14d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP	0.999999996795097
1fdb5fb033ac60762ebf6609d4bac5bc	Unassigned	0.8416304314114078
647d8153cd0e0a7772fa615bc7ca2957	ASV10d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas_B;s__	0.9968524134296256
4b6a97be6929ea25343f57be4dec8f2b	ASV21d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__	0.9999999994962963
1e4d81aa5dd9ba7db764631164a12b54	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999997479279
e5981f6178b0cbf5378fb412dd275e10	Unassigned	0.6992930577821583
af645daa286646687ffb08c3b58ae89d	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.999999999999929
1d252ddcf4c3f92422a1a8e4653c7588	Unassigned	0.3675322098423578
2b7c7db3cd77fd2deca7fb4fd2d522ed	Unassigned	0.39215408924391615
f7d0aa70330582627cc31f6280cda58f	Unassigned	0.4323221020493776
e3c040bcb34541434381e567dfc05dff	ASV14d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP	0.9999999968926687
d7a0df5ef7592fd27d67ea1f3b755c67	ASV29d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii	0.9998168331810829
f8caa969cc7a9755b28c7c505503a08e	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999996545483
398bc123405fcfdb42c330b523f98a02	Unassigned	0.7861601216397507
37ce6b26120923b0a2ee4ea7e7f7ea70	ASV19d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.999761163746984
b0790aa093180c50b4613a8300d1612b	ASV9d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	0.9999999962782482
131d904bfc4622810da1337af3f9c313	ASV10d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas_B;s__	0.9916283648583963
b1da02006c7f99313618bcc0652f28d5	ASV16d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__	0.9934066215093528
5cc74a11208edfe557eca0d5ed827645	Unassigned	0.8040068500186889
bfce7d4ad333152f179d7635052fded0	ASV14d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP	0.9999999997960174
b38b891e2cfd10dca45b90cf65235c0d	ASV6d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__	0.9992166010405903
b7a7fe99d725629000270e7dd4e599a8	Unassigned	0.4255059675415511
f22d1b33850ae4051304d698616fd5ad	ASV8d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__	0.9999999913201805
6d4b3bd468dcf7fbf40b5e2001c4d86b	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999998442917
3e722aad6c2bdbb9fbc43474ec1acda9	ASV6d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__	0.9992108953186443
7af0a7214a7d0575a15164d9654145ef	ASV22d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia_B;s__	0.9992377598385398
d5fccde55648e3db50804db773599e7d	Unassigned	0.6525737081324705
5235b6438d318285ebe9d6e9b534ae41	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999999998863
ed590c83e555bc7c8810c57d6890e2b8	ASV29d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii	0.9996951189780395
add5610066292b5cc99760e9bf8482cb	ASV8d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__	0.9999999918757112
843a39d6865af0f27c00b824d97a5473	Unassigned	0.8621628412421367
4e0877a9a09b8c29bb40bfa2aa6505f5	ASV21d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__	0.999999999855433
4ba79a6bd8f75b26caf0ddfec0ccfef0	Unassigned	0.7234279407144046
a554d0c9731b4255a86791bf6a183a32	Unassigned	0.8693410161253753
9779cd1d1509badf01a1fcba2cc8d3e4	Unassigned	0.3974397816917429
c45c50eb6e6431ffa54a59c445a1fcd4	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999999783995
0848c80f60d5d6a516f8ba12fac83fb2	ASV2d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9996432111440889
8343cf4c26bb977e05e4d9c5125441ef	Unassigned	0.5570595085130912
3653ff8d3e97cfee8b6f17d610cccfe4	ASV21d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__	0.9999999996432791
1d70d55d6910f331473a152226947e90	ASV17d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9811976261704711
a6c836aa35c39542de9dd1e129bb3008	ASV14d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP	0.9999999997546496
a2d93a941290fac6f2986999654a0e2f	Unassigned	0.7573899997547784
dd3f5d0842b81f00c70d82d2579cc3e0	Unassigned	0.620617714222707
105c418b0ba01ffd3c75d5a22790ff7a	X120_Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.9999998114743995
48980cb182336d696520731c580ba882	Unassigned	0.8008341905424343
2891da60e74bbec494ecb068997577de	ASV33d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__	0.825424460947396
2286df4cf59be7975e170e570747bc75	Unassigned	0.8424375117593546
c80b2c228d9c0ea6dfd9267b63d235ac	ASV33d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__	0.7753182342836481
8da28d1a26e30cdab913461dfc8122a9	Unassigned	0.7658696221929737
08d9dab483990f108ccf21c106d7a244	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999886244895744
f9c043ef38507bdb31ce4b74c46799cd	Unassigned	0.778864774643541
6bcacff3c5fef55220830452445568f8	ASV5d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Chromobacterium;s__Chromobacteriumsp002213445	0.9998137559391664
ececead233b10449d5ef3c15a705cd81	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999996700524
6b2972589aacd1fcb653526871599d2e	Unassigned	0.5218380908100958
8733bb2c317ae245b722de2bd90a3e10	ASV31d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Delftia;s__Delftia_acidovorans	0.9997760666522885
81cee540918c29b51e2369c803a807d5	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999995647784
2b4f092c6265ec1d3571d666f59544f8	Unassigned	0.6587727868837352
6e12282237eaf6f2482b4c21cb476f7f	Unassigned	0.8186416592116214
e520aa4b6368bc038752ce25afa1efe8	Unassigned	0.7757040544600848
c43d5dcdb3377bab6ef5ae62b32bb423	Unassigned	0.8114234519813935
029ff5da2d7ca0c3bda5eff4004ea858	Unassigned	0.8376816437957775
806f11419094c6b8944cd17d1dccb66b	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999981782253
a06db28d9a59ac5e42574d74a05d1e4e	ASV27d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Xylophilus;s__	0.9972251029515697
d1130591d1c413f4bc8fdc3f38dd87c2	Unassigned	0.5562042864652339
6648496f32a76615b19eb0577d09a2e5	Unassigned	0.845771467472492
099d8a80730b9554d98385a1394720d6	Unassigned	0.5298372845487733
e1533afa18f4eb9bb73c1c7bc60af571	ASV34d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia_miricola	0.9999999999961489
9fe46187fc4475823b2d1c2a65fb6df5	Unassigned	0.6685228468274793
5402234f29ed45dbd536ca340b5ec8cd	X491_Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea	0.9974789496868184
5f98c012f83d27fa457bdcf50018d308	ASV17d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9615025739726842
36d4f9dfca1eb1d3b15560393b54c5d5	Unassigned	0.8626781734969844
2bbb28b70c3a3757e48663f4d0003ecc	X120_Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.9554739521865815
77b9383d60b4e0f972bcd385bcd712c9	Unassigned	0.8105819206003347
ce793ab613465c46d52d83da871d4fae	ASV5d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Chromobacterium;s__Chromobacteriumsp002213445	0.99981268465252
0a21726cd4952a96635576553da67787	Unassigned	0.3045580934116062
506711c26630a1eee34d97e4e82e8e1e	Unassigned	0.7998635842534356
86d95d0170145f6218cb34535be80aff	Unassigned	0.6032625266370151
57160461b990611ff04ebf2243e706b3	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999999999574
7b314fa66d36b9395fbe85325f9dc341	Unassigned	0.6937468105822875
f3da948536b1c20c58774817937042c6	Unassigned	0.6690237617732284
c1cc699e313566ae24daaecc15380d1e	ASV31d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Delftia;s__Delftia_acidovorans	0.9997825107151507
40ac849a211391ac99f22c71020251bf	ASV11d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__Aquitaleapelogenes	0.9939383980775209
24d8384db9e21daaed937dd06371b8c4	Unassigned	0.8478032380822066
698a8fc585390618db99beda35311bf6	Unassigned	0.5966703515990492
e839418a291e93adf96c67c5874328bc	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9990972414714876
134afc0e1684eb154331b6b0bdbd26e5	ASV32d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__	0.999999293510947
285168aa1d774f4a0a582bb79100104f	ASV21d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__	0.9999999998129994
d83731b3d15f029e9c89db9b06d3ff4b	ASV31d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Delftia;s__Delftia_acidovorans	0.9996000251767364
ada1858bad4d0e4794c8a869906a4490	Unassigned	0.8751200581951954
5599e738e4aa4febfefdafe78c0cfe83	Unassigned	0.8240840708166326
d6220f8cc1d689d8c43081c7fe2ffd71	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999999998579
0b92c550aad0019053521019bf885b4a	Unassigned	0.8595687697385421
6c35f8abf414d60309aca2d174a60c83	Unassigned	0.6199743913824747
9d819c16c9d1877b3d72c13db640952d	X263_Sphingobacteriia;Sphingobacteriales;Chitinophagaceae; Chitinophaga	0.9999999999706262
34d43fad462a78346201964b7a8bdc66	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9899891694380833
77c2dc197e6b3dbebc4ee240c6a1c559	Unassigned	0.7930391459065236
cc9920f75072315612b336748f88b9bd	Unassigned	0.6469318479690649
0ba0d4c5a289facc80e0e481377a9e18	ASV8d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__	0.9998895501043148
24809a7d8e698894ffe10a1e12d32abe	ASV17d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.96730323684651
10d90cffc84a9955e892170239aae3fa	Unassigned	0.6390430415774849
aed15344925d8e417260fa00cc20d97f	Unassigned	0.5917419044923684
c1a5297a7ae305f6fe0f8493577e159c	ASV33d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__	0.9999999809295022
20dcd8f8740508fe9a64b75846e88d8c	Unassigned	0.6753743582365678
bf32dd37f41367506e91e51a1c6d9591	ASV31d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Delftia;s__Delftia_acidovorans	0.9997139875790964
c9c963faba9f8357e99b5ade5468e472	ASV31d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Delftia;s__Delftia_acidovorans	0.9997699877987181
1dc9a9cf67fc758315989bfb1e90e54b	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999999999005
bfd6959cd5415e7cc33e07e7d329007b	ASV32d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__	0.9999997736609857
e2a8a44d4707e3250426c13eafcc84e4	Unassigned	0.4693655012912421
149a8b321a41686631e3a5db9b938c25	Unassigned	0.8269466273357833
97da20026036670df43b0bc6ce30decf	ASV31d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Delftia;s__Delftia_acidovorans	0.9998196833715874
928967cc4ad81a9678ba21d1414c2e29	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999999995453
94b6706cf52f51a62061596ae92fae0f	X391_Actinobacteria;Actinomycetales;Microbacteriaceae;Leifsonia	0.9999999999998437
59b63cf37612a68b367b8850e6119418	ASV32d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__	0.9999991295904871
b2cae068c27def208a0a50cd1731b4f8	ASV29d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii	0.9995571069237246
928f7524072500254b9fe18ab8999df5	Unassigned	0.7512577741518502
b306818336e7658f6f481e3140a2373e	Unassigned	0.6157837814853333
cc0e0a229f8c23dac133eb096c8527c4	Unassigned	0.6166831703927076
4caa0bfcd4461fcf5935ff864e7edee9	ASV31d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Delftia;s__Delftia_acidovorans	0.999767671239423
79a658d0cf965bf533db72e2acb281bc	ASV27d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Xylophilus;s__	0.9983454683775088
9336ed8e5396e30f02b586291904c828	Unassigned	0.6697113301747619
1b8e3ce523d25fa026c5a4403f277a3c	Unassigned	0.5999034082521583
